N,Bias_a,Bias_v,Bias_t,SE_a,SE_v,SE_t
4000,-0.851163,1.433559,0.351595,0.724478,2.055091,0.123619
4000,-0.919748,1.724242,0.354939,0.845936,2.973011,0.125982
4000,-0.218028,0.393156,0.090142,0.047536,0.154571,0.008126
4000,-0.179835,0.584740,0.049135,0.032341,0.341921,0.002414
4000,0.065028,-0.041038,-0.042150,0.004229,0.001684,0.001777
4000,-0.008402,-0.104704,0.001409,0.000071,0.010963,0.000002
4000,-0.327625,1.132125,0.082152,0.107338,1.281707,0.006749
4000,0.261317,-0.228688,-0.109268,0.068287,0.052298,0.011940
4000,-0.419368,1.074098,0.142405,0.175869,1.153686,0.020279
4000,0.401856,-0.171049,-0.284467,0.161488,0.029258,0.080921
4000,-0.294402,1.798490,0.063602,0.086673,3.234568,0.004045
4000,-0.808566,1.565364,0.325408,0.653780,2.450366,0.105890
4000,-0.619722,2.097976,0.199355,0.384055,4.401503,0.039742
4000,-0.942655,1.674554,0.370924,0.888599,2.804133,0.137585
4000,-0.103727,0.049536,0.063292,0.010759,0.002454,0.004006
4000,-0.512557,0.586590,0.261962,0.262715,0.344088,0.068624
4000,0.754523,-0.240754,-0.729668,0.569305,0.057963,0.532416
4000,-0.692916,1.017882,0.313144,0.480133,1.036085,0.098059
4000,-0.551034,1.004760,0.228322,0.303638,1.009542,0.052131
4000,-0.165544,0.263016,0.072322,0.027405,0.069177,0.005230
4000,-0.157541,0.089903,0.097553,0.024819,0.008083,0.009517
4000,0.246676,-0.110704,-0.200473,0.060849,0.012255,0.040190
4000,-0.029116,0.040649,0.010539,0.000848,0.001652,0.000111
4000,0.648944,-0.210072,-0.570569,0.421128,0.044130,0.325549
4000,-0.480817,0.725160,0.201938,0.231185,0.525857,0.040779
4000,0.596904,-0.225635,-0.522831,0.356295,0.050911,0.273353
4000,0.010163,-0.101632,-0.003311,0.000103,0.010329,0.000011
4000,-0.490989,1.009727,0.188837,0.241071,1.019549,0.035659
4000,-0.421205,0.397621,0.245148,0.177414,0.158102,0.060098
4000,-0.443576,1.156666,0.157381,0.196759,1.337877,0.024769
4000,0.450190,-0.182284,-0.382848,0.202671,0.033227,0.146573
4000,-0.832145,1.920065,0.295877,0.692465,3.686648,0.087543
4000,-0.088481,0.054170,0.043817,0.007829,0.002934,0.001920
4000,-0.643015,1.425376,0.242082,0.413468,2.031697,0.058604
4000,-0.432423,0.788932,0.190512,0.186989,0.622413,0.036295
4000,-0.357334,0.322801,0.213504,0.127688,0.104200,0.045584
4000,0.030015,-0.024388,-0.002568,0.000901,0.000595,0.000007
4000,-0.028482,0.059943,0.031734,0.000811,0.003593,0.001007
4000,-0.746095,2.013918,0.254627,0.556658,4.055865,0.064835
4000,-0.202297,0.160794,0.115204,0.040924,0.025855,0.013272
4000,0.779486,-0.225119,-0.790047,0.607598,0.050678,0.624175
4000,-0.623181,1.825704,0.201203,0.388354,3.333194,0.040483
4000,-0.813468,1.445191,0.342049,0.661730,2.088576,0.116998
4000,-0.105787,0.061184,0.072451,0.011191,0.003743,0.005249
4000,-0.465927,0.524778,0.263250,0.217088,0.275392,0.069301
4000,-0.708095,1.001391,0.322833,0.501398,1.002784,0.104221
4000,1.466163,-0.244080,-1.740608,2.149635,0.059575,3.029717
4000,-0.000596,-0.068676,0.000386,0.000000,0.004716,0.000000
4000,-0.747655,1.801365,0.259985,0.558988,3.244914,0.067592
4000,0.842784,-0.241611,-0.567354,0.710284,0.058376,0.321890
4000,-0.523486,1.602441,0.167505,0.274038,2.567816,0.028058
4000,-0.010676,-0.025643,0.008418,0.000114,0.000658,0.000071
4000,-0.640066,1.566252,0.214057,0.409685,2.453147,0.045820
4000,-0.020462,0.058908,0.014330,0.000419,0.003470,0.000205
4000,0.064515,-0.091830,-0.036163,0.004162,0.008433,0.001308
4000,-0.407552,1.466117,0.114274,0.166099,2.149499,0.013058
4000,-0.460067,0.984797,0.175572,0.211662,0.969826,0.030825
4000,-0.647090,1.917727,0.217622,0.418726,3.677677,0.047359
4000,-0.233190,0.278808,0.107221,0.054378,0.077734,0.011496
4000,-0.550372,0.849429,0.239042,0.302909,0.721529,0.057141
4000,-0.155089,0.404043,0.040839,0.024053,0.163250,0.001668
4000,-0.334519,0.746038,0.123444,0.111903,0.556573,0.015238
4000,0.402755,-0.178329,-0.283615,0.162211,0.031801,0.080438
4000,-0.759799,1.700563,0.279098,0.577294,2.891914,0.077896
4000,0.021857,-0.007119,-0.017088,0.000478,0.000051,0.000292
4000,-0.219322,0.183849,0.152625,0.048102,0.033801,0.023294
4000,-0.308992,1.291339,0.074619,0.095476,1.667556,0.005568
4000,-0.486739,1.932922,0.136904,0.236915,3.736189,0.018743
4000,-0.251956,1.736220,0.044699,0.063482,3.014461,0.001998
4000,0.331790,-0.204267,-0.177299,0.110085,0.041725,0.031435
4000,-0.601594,1.304898,0.243510,0.361916,1.702759,0.059297
4000,-0.349462,1.900525,0.084582,0.122124,3.611994,0.007154
4000,-0.360045,0.296577,0.192632,0.129632,0.087958,0.037107
4000,-0.112529,0.044310,0.055802,0.012663,0.001963,0.003114
4000,-0.353217,0.384014,0.178868,0.124762,0.147466,0.031994
4000,-0.481204,0.583052,0.236154,0.231558,0.339949,0.055769
4000,-0.408020,0.494243,0.207872,0.166480,0.244276,0.043211
4000,0.153175,-0.062459,-0.087513,0.023463,0.003901,0.007659
4000,0.982123,-0.230814,-1.003916,0.964566,0.053275,1.007848
4000,-0.324354,1.048373,0.099630,0.105206,1.099087,0.009926
4000,-0.257617,0.660505,0.080512,0.066366,0.436267,0.006482
4000,-0.405749,0.695712,0.173363,0.164632,0.484015,0.030055
4000,-0.115630,0.162208,0.066380,0.013370,0.026312,0.004406
4000,-0.521374,1.549558,0.166841,0.271831,2.401129,0.027836
4000,-0.029588,0.065811,0.032381,0.000875,0.004331,0.001049
4000,-0.291969,0.354710,0.122573,0.085246,0.125819,0.015024
4000,-0.599530,1.191604,0.219600,0.359436,1.419920,0.048224
4000,-0.698882,1.224811,0.309224,0.488436,1.500161,0.095619
4000,-0.217492,0.213458,0.115701,0.047303,0.045564,0.013387
4000,-0.037259,-0.020901,0.009715,0.001388,0.000437,0.000094
4000,0.145113,-0.115827,-0.045756,0.021058,0.013416,0.002094
4000,-0.137590,0.117975,0.082512,0.018931,0.013918,0.006808
4000,-0.283823,0.237187,0.161543,0.080556,0.056258,0.026096
4000,-0.372924,1.140620,0.109691,0.139072,1.301014,0.012032
4000,-0.719365,1.244463,0.293367,0.517485,1.548688,0.086064
4000,-0.506503,1.227710,0.180916,0.256546,1.507272,0.032731
4000,0.164115,-0.111773,-0.067655,0.026934,0.012493,0.004577
4000,0.395848,-0.161721,-0.265635,0.156696,0.026154,0.070562
4000,1.588627,-0.268033,-1.915984,2.523734,0.071842,3.670996
4000,0.231284,-0.167876,-0.150596,0.053492,0.028182,0.022679
4000,-0.276911,1.030580,0.072164,0.076679,1.062096,0.005208
4000,-0.330841,1.071724,0.094817,0.109456,1.148592,0.008990
4000,-0.333740,0.233458,0.201451,0.111382,0.054503,0.040583
4000,-0.752667,1.744214,0.270456,0.566508,3.042283,0.073146
4000,-0.236379,1.650683,0.041332,0.055875,2.724756,0.001708
4000,0.768303,-0.225161,-0.656812,0.590289,0.050697,0.431402
4000,-0.266623,0.292244,0.126737,0.071088,0.085407,0.016062
4000,-0.403889,1.737119,0.109643,0.163126,3.017583,0.012021
4000,-0.202550,0.655840,0.048461,0.041026,0.430126,0.002349
4000,0.450530,-0.245908,-0.211195,0.202977,0.060471,0.044603
4000,-0.310713,0.271388,0.179974,0.096543,0.073652,0.032391
4000,0.967768,-0.242873,-0.714695,0.936576,0.058988,0.510788
4000,-0.432786,0.741185,0.188758,0.187304,0.549356,0.035630
4000,0.202100,-0.092253,-0.137910,0.040845,0.008511,0.019019
4000,0.051942,-0.041265,-0.053759,0.002698,0.001703,0.002890
4000,-0.257494,0.404343,0.106916,0.066303,0.163493,0.011431
4000,-0.533638,0.809906,0.217011,0.284769,0.655947,0.047094
4000,-0.250110,1.706401,0.047402,0.062555,2.911806,0.002247
4000,-0.392492,0.503473,0.215782,0.154050,0.253486,0.046562
4000,1.465979,-0.285288,-1.563322,2.149095,0.081389,2.443976
4000,-0.769030,1.185700,0.315159,0.591407,1.405885,0.099325
4000,-0.192784,0.184294,0.132279,0.037166,0.033964,0.017498
4000,-0.294558,0.311685,0.167972,0.086764,0.097148,0.028215
4000,-0.007712,-0.032103,0.002979,0.000059,0.001031,0.000009
4000,0.500185,-0.300808,-0.228010,0.250185,0.090486,0.051989
4000,0.337974,-0.136935,-0.300148,0.114226,0.018751,0.090089
4000,-0.877599,1.907685,0.310420,0.770180,3.639263,0.096360
4000,-0.919766,1.695072,0.327794,0.845969,2.873268,0.107449
4000,0.477051,-0.188630,-0.265760,0.227578,0.035581,0.070628
4000,-0.288753,0.435836,0.129334,0.083378,0.189953,0.016727
4000,0.390791,-0.176676,-0.249423,0.152717,0.031215,0.062212
4000,-0.050257,0.127316,0.015951,0.002526,0.016209,0.000254
4000,-0.760674,1.424188,0.316925,0.578625,2.028311,0.100442
4000,0.436273,-0.126332,-0.383977,0.190334,0.015960,0.147439
4000,-0.299455,1.698528,0.065019,0.089673,2.884998,0.004227
4000,-0.024227,0.005880,0.010824,0.000587,0.000035,0.000117
4000,0.800316,-0.248666,-0.752353,0.640506,0.061835,0.566035
4000,0.173324,-0.241921,-0.064434,0.030041,0.058526,0.004152
4000,-0.720255,1.469574,0.279528,0.518767,2.159646,0.078136
4000,0.296973,-0.175567,-0.193412,0.088193,0.030824,0.037408
4000,0.184559,-0.084785,-0.132628,0.034062,0.007188,0.017590
4000,-0.771097,1.147057,0.350928,0.594591,1.315740,0.123151
4000,-0.561084,0.521404,0.274941,0.314815,0.271862,0.075593
4000,-0.578286,1.127657,0.215579,0.334415,1.271611,0.046474
4000,-0.067410,0.108283,0.020688,0.004544,0.011725,0.000428
4000,-0.071832,0.100592,0.049116,0.005160,0.010119,0.002412
4000,-0.118533,0.246021,0.035709,0.014050,0.060527,0.001275
4000,0.198543,-0.079977,-0.161749,0.039419,0.006396,0.026163
4000,0.246983,-0.083423,-0.179025,0.061000,0.006959,0.032050
4000,-0.346452,0.359894,0.199546,0.120029,0.129524,0.039818
4000,0.266310,-0.110289,-0.222522,0.070921,0.012164,0.049516
4000,-0.372429,0.469128,0.173539,0.138703,0.220081,0.030116
4000,-0.047230,0.013291,0.021120,0.002231,0.000177,0.000446
4000,0.330525,-0.158381,-0.229581,0.109247,0.025085,0.052707
4000,-0.394132,0.371734,0.211260,0.155340,0.138186,0.044631
4000,0.069061,-0.043463,-0.049382,0.004769,0.001889,0.002439
4000,-0.913227,2.126416,0.322283,0.833983,4.521643,0.103866
4000,-0.233211,1.099414,0.050701,0.054387,1.208712,0.002571
4000,-0.137879,0.121077,0.061772,0.019011,0.014660,0.003816
4000,0.044655,-0.009645,-0.011820,0.001994,0.000093,0.000140
4000,1.671168,-0.279183,-2.139335,2.792802,0.077943,4.576753
4000,-0.337900,0.976393,0.102826,0.114177,0.953343,0.010573
4000,0.066536,-0.025771,-0.045952,0.004427,0.000664,0.002112
4000,0.204058,-0.145303,-0.109698,0.041640,0.021113,0.012034
4000,-0.692604,1.527461,0.262627,0.479701,2.333139,0.068973
4000,-0.346954,0.452780,0.159591,0.120377,0.205009,0.025469
4000,0.972308,-0.240892,-0.919747,0.945383,0.058029,0.845935
4000,0.073651,-0.027566,-0.055376,0.005425,0.000760,0.003067
4000,0.889609,-0.260030,-0.760176,0.791404,0.067616,0.577867
4000,-0.596922,1.298095,0.219418,0.356316,1.685051,0.048144
4000,-0.490991,2.035153,0.144800,0.241072,4.141848,0.020967
4000,-0.097342,0.249317,0.034350,0.009476,0.062159,0.001180
4000,-0.396257,0.562142,0.195097,0.157020,0.316003,0.038063
4000,-0.270888,0.276799,0.134230,0.073380,0.076618,0.018018
4000,-0.320369,1.699560,0.072059,0.102636,2.888505,0.005192
4000,-0.572612,1.216465,0.214098,0.327885,1.479787,0.045838
4000,-0.413327,0.595076,0.160392,0.170839,0.354115,0.025726
4000,-0.278180,0.278046,0.148122,0.077384,0.077309,0.021940
4000,0.133447,-0.186010,-0.038755,0.017808,0.034600,0.001502
4000,1.322314,-0.250278,-1.453932,1.748514,0.062639,2.113919
4000,0.277189,-0.216171,-0.132149,0.076834,0.046730,0.017463
4000,-0.655260,2.051093,0.217228,0.429366,4.206983,0.047188
4000,-0.577717,1.109464,0.230850,0.333757,1.230910,0.053292
4000,-0.756149,1.382730,0.298132,0.571762,1.911942,0.088883
4000,-0.150128,0.206059,0.055817,0.022538,0.042460,0.003116
4000,-0.292419,0.182890,0.172117,0.085509,0.033449,0.029624
4000,-0.276371,1.326761,0.060091,0.076381,1.760296,0.003611
4000,0.544917,-0.261041,-0.223299,0.296935,0.068142,0.049862
4000,-0.531479,1.731669,0.171135,0.282470,2.998679,0.029287
4000,0.538114,-0.229595,-0.378651,0.289567,0.052714,0.143376
4000,-0.425872,0.615820,0.178009,0.181367,0.379234,0.031687
4000,-0.421071,0.635753,0.183733,0.177301,0.404182,0.033758
4000,-0.170550,0.267806,0.062726,0.029087,0.071720,0.003935
4000,0.543781,-0.198549,-0.449890,0.295698,0.039422,0.202401
4000,0.010951,-0.087351,-0.003839,0.000120,0.007630,0.000015
4000,-0.544349,1.047291,0.220622,0.296316,1.096818,0.048674
4000,-0.192408,0.147600,0.098605,0.037021,0.021786,0.009723
4000,-0.618843,1.212589,0.247161,0.382966,1.470373,0.061089
4000,0.386320,-0.221619,-0.186439,0.149243,0.049115,0.034759
4000,-0.261250,0.253293,0.147201,0.068252,0.064157,0.021668
4000,-0.452590,1.048530,0.166665,0.204838,1.099414,0.027777
4000,0.569123,-0.250423,-0.322447,0.323901,0.062712,0.103972
4000,-0.274215,0.294732,0.148692,0.075194,0.086867,0.022109
4000,-0.532647,1.028362,0.214724,0.283713,1.057528,0.046107
4000,-0.268965,0.936413,0.070662,0.072342,0.876869,0.004993
4000,-0.219505,0.300915,0.100219,0.048183,0.090550,0.010044
4000,-0.156280,0.529326,0.035876,0.024423,0.280186,0.001287
4000,0.769075,-0.222154,-0.629484,0.591477,0.049352,0.396250
4000,-0.567514,1.561789,0.206233,0.322072,2.439184,0.042532
4000,0.057672,-0.079412,-0.020744,0.003326,0.006306,0.000430
4000,-0.654392,0.941186,0.290805,0.428228,0.885831,0.084568
4000,0.421091,-0.273458,-0.203930,0.177317,0.074779,0.041587
4000,0.382697,-0.315310,-0.157466,0.146457,0.099420,0.024795
4000,-0.140312,0.167834,0.083947,0.019688,0.028168,0.007047
4000,-0.255798,0.955156,0.065366,0.065433,0.912324,0.004273
4000,-0.101871,0.196008,0.043952,0.010378,0.038419,0.001932
4000,-0.553484,1.202937,0.201983,0.306345,1.447057,0.040797
4000,-0.597416,0.887318,0.269814,0.356906,0.787333,0.072800
4000,1.325580,-0.253863,-1.454303,1.757163,0.064446,2.114996
4000,-0.103331,0.324850,0.028340,0.010677,0.105527,0.000803
4000,-0.912395,1.923530,0.330568,0.832465,3.699966,0.109275
4000,-0.179360,0.103001,0.087347,0.032170,0.010609,0.007629
4000,-0.490668,1.024458,0.186105,0.240755,1.049515,0.034635
4000,-0.415463,1.146636,0.139461,0.172610,1.314775,0.019449
4000,0.349324,-0.180134,-0.257072,0.122028,0.032448,0.066086
4000,1.620692,-0.279677,-1.920206,2.626641,0.078219,3.687190
4000,1.093162,-0.199940,-1.051364,1.195003,0.039976,1.105365
4000,-0.921516,1.540605,0.351532,0.849192,2.373463,0.123575
4000,-0.330529,0.452613,0.159376,0.109249,0.204859,0.025401
4000,-0.726857,1.908289,0.249625,0.528321,3.641569,0.062312
4000,-0.564354,0.981926,0.240555,0.318495,0.964179,0.057867
4000,0.024356,-0.039154,-0.008826,0.000593,0.001533,0.000078
4000,-0.403416,0.999784,0.135282,0.162744,0.999568,0.018301
4000,-0.589835,0.848041,0.263556,0.347905,0.719174,0.069462
4000,-0.129770,0.309535,0.038159,0.016840,0.095812,0.001456
4000,-0.184510,0.589073,0.049929,0.034044,0.347007,0.002493
4000,-0.423698,1.736112,0.110973,0.179520,3.014085,0.012315
4000,-0.585637,1.213764,0.214412,0.342970,1.473222,0.045973
4000,-0.253580,0.139287,0.164227,0.064303,0.019401,0.026971
4000,0.713027,-0.209504,-0.653307,0.508407,0.043892,0.426809
4000,0.038620,-0.025380,-0.013348,0.001492,0.000644,0.000178
4000,-0.017477,0.018330,0.006278,0.000305,0.000336,0.000039
4000,-0.612674,1.891808,0.194513,0.375369,3.578939,0.037835
4000,-0.250066,0.235057,0.150060,0.062533,0.055252,0.022518
4000,0.296236,-0.127507,-0.245086,0.087756,0.016258,0.060067
4000,-0.087545,0.157082,0.025220,0.007664,0.024675,0.000636
4000,-0.242572,0.396116,0.085846,0.058841,0.156908,0.007370
4000,0.141197,-0.107337,-0.051098,0.019937,0.011521,0.002611
4000,0.737383,-0.172471,-0.693223,0.543733,0.029746,0.480558
4000,-0.391322,0.347416,0.214093,0.153133,0.120698,0.045836
4000,-0.698904,1.310988,0.272846,0.488467,1.718689,0.074445
4000,0.641672,-0.254554,-0.389809,0.411743,0.064798,0.151951
4000,-0.288488,0.544950,0.114598,0.083225,0.296971,0.013133
4000,-0.140815,0.175758,0.059806,0.019829,0.030891,0.003577
4000,1.089297,-0.217006,-1.084203,1.186568,0.047092,1.175496
4000,-0.585346,1.263224,0.232194,0.342630,1.595735,0.053914
4000,-0.321818,1.608872,0.078007,0.103567,2.588469,0.006085
4000,0.248375,-0.170410,-0.100777,0.061690,0.029040,0.010156
4000,0.834768,-0.225548,-0.696120,0.696837,0.050872,0.484583
4000,0.562090,-0.218812,-0.480842,0.315945,0.047879,0.231209
4000,0.983597,-0.284729,-0.966319,0.967464,0.081071,0.933772
4000,0.204215,-0.159168,-0.118512,0.041704,0.025334,0.014045
4000,-0.422231,0.466081,0.228386,0.178279,0.217231,0.052160
4000,-0.639452,1.255301,0.258629,0.408899,1.575780,0.066889
4000,-0.153142,0.105654,0.093935,0.023452,0.011163,0.008824
4000,-0.253296,0.113936,0.153066,0.064159,0.012982,0.023429
4000,0.464546,-0.212569,-0.178360,0.215803,0.045185,0.031812
4000,-0.041443,0.053344,0.032051,0.001718,0.002846,0.001027
4000,-0.181346,0.701622,0.040989,0.032886,0.492274,0.001680
4000,-0.755762,1.071598,0.338618,0.571176,1.148322,0.114662
4000,-0.302917,1.677524,0.066261,0.091759,2.814086,0.004390
4000,0.754231,-0.233038,-0.676843,0.568864,0.054307,0.458117
4000,-0.323661,0.492692,0.132206,0.104757,0.242745,0.017478
4000,-0.348058,0.288744,0.189248,0.121144,0.083373,0.035815
4000,-0.309855,0.261310,0.200084,0.096010,0.068283,0.040034
4000,-0.396372,0.546025,0.171242,0.157111,0.298143,0.029324
4000,-0.570107,0.861912,0.277648,0.325023,0.742892,0.077089
4000,-0.312385,2.161588,0.062403,0.097585,4.672463,0.003894
4000,-0.303371,0.626414,0.108227,0.092034,0.392394,0.011713
4000,-0.560423,1.347761,0.197507,0.314074,1.816460,0.039009
4000,-0.029425,0.001522,0.007334,0.000866,0.000002,0.000054
4000,-0.434159,0.490664,0.225958,0.188494,0.240751,0.051057
4000,-0.652947,1.209034,0.248441,0.426340,1.461763,0.061723
4000,-0.122025,0.346859,0.028295,0.014890,0.120311,0.000801
4000,1.131870,-0.247142,-1.056588,1.281130,0.061079,1.116377
4000,-0.106003,0.075474,0.050930,0.011237,0.005696,0.002594
4000,-0.304033,0.285131,0.174562,0.092436,0.081299,0.030472
4000,-0.122679,0.135054,0.083361,0.015050,0.018240,0.006949
4000,0.032283,0.019617,-0.014865,0.001042,0.000385,0.000221
4000,0.148063,-0.091117,-0.100262,0.021923,0.008302,0.010053
4000,-0.286092,0.224221,0.158121,0.081849,0.050275,0.025002
4000,-0.211474,0.382066,0.071412,0.044721,0.145974,0.005100
4000,0.327991,-0.132355,-0.297826,0.107578,0.017518,0.088700
4000,-0.206970,0.587177,0.061104,0.042837,0.344777,0.003734
4000,-0.385337,0.407968,0.226126,0.148485,0.166438,0.051133
4000,-0.309921,0.470887,0.131025,0.096051,0.221735,0.017168
4000,-0.616786,1.255095,0.255699,0.380425,1.575265,0.065382
4000,-0.432561,1.834316,0.113211,0.187109,3.364716,0.012817
4000,-0.001275,0.027078,0.005088,0.000002,0.000733,0.000026
4000,0.007858,0.049603,-0.001964,0.000062,0.002460,0.000004
4000,-0.243732,0.490753,0.088599,0.059405,0.240838,0.007850
4000,-0.751946,1.618532,0.261391,0.565423,2.619646,0.068325
4000,-0.821745,1.379658,0.353420,0.675265,1.903456,0.124906
4000,1.123907,-0.239953,-1.304907,1.263167,0.057578,1.702783
4000,0.013146,0.041222,-0.000962,0.000173,0.001699,0.000001
4000,-0.573762,0.542667,0.294828,0.329203,0.294487,0.086924
4000,0.090341,-0.048709,-0.054534,0.008161,0.002373,0.002974
4000,-0.316602,1.548971,0.075731,0.100237,2.399311,0.005735
4000,-0.797346,1.983744,0.290508,0.635761,3.935241,0.084395
4000,-0.312832,0.358834,0.166820,0.097864,0.128762,0.027829
4000,0.105516,-0.161500,-0.047909,0.011134,0.026082,0.002295
4000,-0.045842,0.087551,0.010988,0.002101,0.007665,0.000121
4000,1.049769,-0.222794,-0.971687,1.102015,0.049637,0.944175
4000,-0.872130,1.997738,0.310234,0.760610,3.990959,0.096245
4000,-0.084840,0.024369,0.032996,0.007198,0.000594,0.001089
4000,-0.412034,1.114993,0.136791,0.169772,1.243210,0.018712
4000,-0.257290,0.206709,0.180946,0.066198,0.042728,0.032742
4000,-0.422917,1.891447,0.111480,0.178859,3.577573,0.012428
4000,-0.734947,1.225715,0.312069,0.540147,1.502376,0.097387
4000,-0.181205,0.683096,0.037357,0.032835,0.466620,0.001396
4000,0.156983,-0.026496,-0.099652,0.024644,0.000702,0.009931
4000,-0.564162,1.294321,0.218690,0.318279,1.675267,0.047825
4000,-0.240419,0.614921,0.072690,0.057801,0.378128,0.005284
4000,-0.175788,0.688623,0.039210,0.030901,0.474202,0.001537
4000,-0.321917,1.842488,0.070829,0.103630,3.394763,0.005017
4000,-0.002342,-0.027968,-0.000129,0.000005,0.000782,0.000000
4000,-0.087857,0.154865,0.038824,0.007719,0.023983,0.001507
4000,-0.500292,0.658586,0.249796,0.250292,0.433735,0.062398
4000,-0.409820,0.527830,0.182536,0.167952,0.278605,0.033319
4000,0.511511,-0.219283,-0.301768,0.261643,0.048085,0.091064
4000,-0.109117,0.269878,0.025396,0.011906,0.072834,0.000645
4000,-0.052756,0.165916,0.012968,0.002783,0.027528,0.000168
4000,-0.494319,1.627933,0.140645,0.244351,2.650166,0.019781
4000,0.543906,-0.285858,-0.264394,0.295834,0.081715,0.069904
4000,-0.606543,1.780689,0.193420,0.367894,3.170853,0.037411
4000,-0.078883,0.086557,0.060029,0.006223,0.007492,0.003603
4000,1.337400,-0.239110,-1.614563,1.788639,0.057174,2.606814
4000,-0.670316,1.184864,0.277015,0.449323,1.403903,0.076737
4000,-0.630095,1.643596,0.221647,0.397020,2.701407,0.049128
4000,0.022261,-0.050201,-0.006377,0.000496,0.002520,0.000041
4000,0.903735,-0.244025,-0.795935,0.816737,0.059548,0.633513
4000,-0.569868,0.723869,0.271176,0.324750,0.523987,0.073536
4000,-0.031890,0.039489,0.023268,0.001017,0.001559,0.000541
4000,-0.391985,1.186796,0.126440,0.153652,1.408485,0.015987
4000,-0.339391,0.548612,0.147925,0.115186,0.300975,0.021882
4000,-0.826655,1.742480,0.311370,0.683359,3.036237,0.096951
4000,-0.430984,0.825221,0.182298,0.185747,0.680989,0.033233
4000,0.127990,-0.104900,-0.057669,0.016381,0.011004,0.003326
4000,-0.361591,0.341741,0.198051,0.130748,0.116787,0.039224
4000,-0.404480,0.492701,0.196793,0.163604,0.242754,0.038728
4000,0.664651,-0.193849,-0.528121,0.441761,0.037577,0.278912
4000,0.683977,-0.167974,-0.610212,0.467824,0.028215,0.372359
4000,0.061492,-0.002609,-0.033675,0.003781,0.000007,0.001134
4000,-0.331736,0.378268,0.166948,0.110048,0.143087,0.027872
4000,-0.428596,0.808020,0.180743,0.183695,0.652896,0.032668
4000,-0.114278,0.169260,0.039539,0.013059,0.028649,0.001563
4000,0.268907,-0.264333,-0.084858,0.072311,0.069872,0.007201
4000,-0.186720,0.363196,0.074244,0.034864,0.131912,0.005512
4000,0.003990,0.005265,-0.000214,0.000016,0.000028,0.000000
4000,0.675441,-0.207237,-0.665564,0.456221,0.042947,0.442975
4000,-0.422145,1.294175,0.130994,0.178206,1.674889,0.017160
4000,0.364966,-0.211113,-0.176311,0.133201,0.044569,0.031085
4000,-0.336505,0.994772,0.100900,0.113235,0.989572,0.010181
4000,-0.311393,1.288630,0.078161,0.096966,1.660569,0.006109
4000,-0.084799,0.232949,0.021403,0.007191,0.054265,0.000458
4000,0.015198,-0.062332,-0.012933,0.000231,0.003885,0.000167
4000,-0.395793,0.883637,0.138918,0.156652,0.780815,0.019298
4000,1.328056,-0.272673,-1.228522,1.763732,0.074351,1.509267
4000,-0.218001,0.343602,0.090997,0.047524,0.118062,0.008281
4000,0.606486,-0.273301,-0.295221,0.367825,0.074694,0.087155
4000,-0.334473,1.601990,0.088570,0.111872,2.566372,0.007845
4000,0.153992,-0.084685,-0.068448,0.023714,0.007171,0.004685
4000,-0.720528,0.954708,0.328601,0.519160,0.911467,0.107978
4000,-0.059962,0.073951,0.045480,0.003595,0.005469,0.002068
4000,0.391463,-0.181965,-0.264062,0.153244,0.033111,0.069728
4000,-0.814165,1.440555,0.318449,0.662864,2.075198,0.101410
4000,-0.421640,0.414067,0.251101,0.177780,0.171451,0.063052
4000,-0.697706,1.068110,0.310291,0.486794,1.140859,0.096281
4000,-0.458638,1.856103,0.130860,0.210349,3.445117,0.017124
4000,0.086638,-0.100218,-0.038014,0.007506,0.010044,0.001445
4000,0.013451,-0.062700,-0.004353,0.000181,0.003931,0.000019
4000,-0.131270,0.135999,0.046004,0.017232,0.018496,0.002116
4000,0.493912,-0.224868,-0.299887,0.243949,0.050566,0.089932
4000,0.019057,-0.005489,-0.009735,0.000363,0.000030,0.000095
4000,-0.172250,0.423757,0.054084,0.029670,0.179570,0.002925
4000,-0.410999,0.975305,0.150647,0.168920,0.951220,0.022695
4000,0.479615,-0.113964,-0.356541,0.230031,0.012988,0.127121
4000,-0.638018,0.788173,0.306860,0.407067,0.621217,0.094163
4000,0.187513,-0.201226,-0.075585,0.035161,0.040492,0.005713
4000,-0.065799,0.035809,0.035765,0.004330,0.001282,0.001279
4000,-0.369935,0.567102,0.163890,0.136852,0.321605,0.026860
4000,-0.367598,0.334798,0.208875,0.135128,0.112090,0.043629
4000,-0.502428,1.903868,0.148093,0.252434,3.624712,0.021932
4000,-0.781830,1.163151,0.335118,0.611258,1.352921,0.112304
4000,-0.176732,0.098155,0.116714,0.031234,0.009634,0.013622
4000,-0.374600,0.598535,0.167259,0.140325,0.358244,0.027975
4000,0.372095,-0.190993,-0.269709,0.138455,0.036478,0.072743
4000,-0.545376,1.225359,0.201064,0.297435,1.501505,0.040427
4000,-0.289592,0.620184,0.104645,0.083864,0.384628,0.010951
4000,-0.308531,0.660394,0.112338,0.095191,0.436121,0.012620
4000,-0.049621,0.037507,0.037179,0.002462,0.001407,0.001382
4000,-0.775364,1.523587,0.299940,0.601190,2.321319,0.089964
4000,0.346094,-0.144193,-0.244290,0.119781,0.020792,0.059678
4000,1.432923,-0.265715,-1.481363,2.053267,0.070605,2.194437
4000,-0.241618,0.425358,0.102437,0.058379,0.180929,0.010493
4000,-0.039456,0.113844,0.008077,0.001557,0.012960,0.000065
4000,-0.299600,0.638643,0.111394,0.089760,0.407865,0.012409
